IsROS,IsCybersec,IsThreat,IsMitigation,Spoofing,Tampering,Repudiation,Information Disclosure,DoS,Elevation of Privilege,Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADNZAQXI,journalArticle,2022.0,"Zhang, Peng; Wang, Yang; Liu, Xutong; Li, Yanhui; Yang, Yibiao; Wang, Ziyuan; Zhou, Xiaoyu; Chen, Lin; Zhou, Yuming",Mutant Reduction Evaluation: What is There and What is Missing?,ACM Trans. Softw. Eng. Methodol.,,1049-331X,10.1145/3522578,https://doi.org/10.1145/3522578,"Background. Mutation testing is a commonly used defect injection technique for evaluating the effectiveness of a test suite. However, it is usually computationally expensive. Therefore, many mutation reduction strategies, which aim to reduce the number of mutants, have been proposed.Problem. It is important to measure the ability of a mutation reduction strategy to maintain test suite effectiveness evaluation. However, existing evaluation indicators are unable to measure the “order-preserving ability”, i.e., to what extent the mutation score order among test suites is maintained before and after mutation reduction. As a result, misleading conclusions can be achieved when using existing indicators to evaluate the reduction effectiveness.Objective. We aim to propose evaluation indicators to measure the “order-preserving ability” of a mutation reduction strategy, which is important but missing in our community.Method. Given a test suite on a Software Under Test (SUT) with a set of original mutants, we leverage the test suite to generate a group of test suites that have a partial order relationship in defect detecting ability. When evaluating a reduction strategy, we first construct two partial order relationships among the generated test suites in terms of mutation score, one with the original mutants and another with the reduced mutants. Then, we measure the extent to which the partial order under the original mutants remains unchanged in the partial order under the reduced mutants. The more partial order is unchanged, the stronger the Order Preservation (OP) of the mutation reduction strategy is, and the more effective the reduction strategy is. Furthermore, we propose Effort-aware Relative Order Preservation (EROP) to measure how much gain a mutation reduction strategy can provide compared with a random reduction strategy.Result. The experimental results show that OP and EROP are able to efficiently measure the “order-preserving ability” of a mutation reduction strategy. As a result, they have a better ability to distinguish various mutation reduction strategies compared with the existing evaluation indicators. In addition, we find that Subsuming Mutant Selection (SMS) and Clustering Mutant Selection (CMS) are more effective than the other strategies under OP and EROP.Conclusion. We suggest, for the researchers, that OP and EROP should be used to measure the effectiveness of a mutant reduction strategy, and for the practitioners, that SMS and CMS should be given priority in practice.",2022-07-01 00:00:00,2026-02-25 17:23:16,2026-02-25 17:23:16,,,,4,31.0,,,,,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,evaluation; Mutant reduction; order preservation; test suites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KMUW2697,journalArticle,2019.0,"Liu, Weiqiang; Zhang, Lei; Zhang, Zhengran; Gu, Chongyan; Wang, Chenghua; O'neill, Maire; Lombardi, Fabrizio",XOR-Based Low-Cost Reconfigurable PUFs for IoT Security,ACM Trans. Embed. Comput. Syst.,,1539-9087,10.1145/3274666,https://doi.org/10.1145/3274666,"With the rapid development of the Internet of Things (IoT), security has attracted considerable interest. Conventional security solutions that have been proposed for the Internet based on classical cryptography cannot be applied to IoT nodes as they are typically resource-constrained. A physical unclonable function (PUF) is a hardware-based security primitive and can be used to generate a key online or uniquely identify an integrated circuit (IC) by extracting its internal random differences using so-called challenge-response pairs (CRPs). It is regarded as a promising low-cost solution for IoT security. A logic reconfigurable PUF (RPUF) is highly efficient in terms of hardware cost. This article first presents a new classification for RPUFs, namely circuit-based RPUF (C-RPUF) and algorithm-based RPUF (A-RPUF); two Exclusive OR (XOR)-based RPUF circuits (an XOR-based reconfigurable bistable ring PUF (XRBR PUF) and an XOR-based reconfigurable ring oscillator PUF (XRRO PUF)) are proposed. Both the XRBR and XRRO PUFs are implemented on Xilinx Spartan-6 field-programmable gate arrays (FPGAs). The implementation results are compared with previous PUF designs and show good uniqueness and reliability. Compared to conventional PUF designs, the most significant advantage of the proposed designs is that they are highly efficient in terms of hardware cost. Moreover, the XRRO PUF is the most efficient design when compared with previous RPUFs. Also, both the proposed XRRO and XRBR PUFs require only 12.5% of the hardware resources of previous bitstable ring PUFs and reconfigurable RO PUFs, respectively, to generate a 1-bit response. This confirms that the proposed XRBR and XRRO PUFs are very efficient designs with good uniqueness and reliability.",2019-04-01 00:00:00,2026-02-25 17:23:16,2026-02-25 17:23:16,,,,3,18.0,,,,,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,Internet of Things (IoT); low cost; reconfigurable PUF; XOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VWBLIEJS,journalArticle,2021.0,"Taka, Endri; Maragos, Konstantinos; Lentaris, George; Soudris, Dimitrios","Process Variability Analysis in Interconnect, Logic, and Arithmetic Blocks of 16-nm FinFET FPGAs",ACM Trans. Reconfigurable Technol. Syst.,,1936-7406,10.1145/3458843,https://doi.org/10.1145/3458843,"In the current work, we study the process variability of logic, interconnect, and arithmetic/DSP resources in commercial 16-nm FPGAs. We create multiple, soft-macro sensors for each distinct resource under evaluation, and we deploy them across the FPGA fabric to measure intra-die variation, as well as across multiple FPGAs to measure inter-die variation. The derived results are used to create device-signature variability maps characterizing the distribution of variability across the die. Our study includes decoupling of variability to systematic and stochastic parts, exploration of variability under various voltage and temperature conditions and correlation analysis between the variability maps of the different resources. Furthermore, we scrutinize the impact of variability on the performance of actual test circuits and correlate the retrieved results with the sensor-based maps. Our experimental results on four Zynq XCZU7EV FPGAs showed significant intra- and inter-die variability, up to 7.8% and 8.9%, respectively, with a small increase under certain operating conditions. The correlation analysis demonstrated a strong correlation between the logic and arithmetic resources, whereas the interconnects showed a slightly weaker correlation in specific devices. Finally, a relatively moderate correlation was calculated between the variability maps and performance of test circuits due their dissimilar operating behavior versus our sensors.",2021-08-01 00:00:00,2026-02-25 17:23:16,2026-02-25 17:23:16,,,,3,14.0,,,,,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,FPGA; ring oscillator; process variability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BDX344YN,book,2024.0,,ICCIP '24: Proceedings of the 2024 10th International Conference on Communication and Information Processing,,979-8-4007-1744-4,,,,,2024,2026-02-25 17:23:16,2026-02-25 17:23:16,,,,,,,,,,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7B5SIJ5U,conferencePaper,2021.0,"Wang, Dinghua; Li, Shuqing; Xiao, Guanping; Liu, Yepang; Sui, Yulei",An exploratory study of autopilot software bugs in unmanned aerial vehicles,Proceedings of the 29th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering,978-1-4503-8562-6,,10.1145/3468264.3468559,https://doi.org/10.1145/3468264.3468559,"Unmanned aerial vehicles (UAVs) are becoming increasingly important and widely used in modern society. Software bugs in these systems can cause severe issues, such as system crashes, hangs, and undefined behaviors. Some bugs can also be exploited by hackers to launch security attacks, resulting in catastrophic consequences. Therefore, techniques that can help detect and fix software bugs in UAVs are highly desirable. However, although there are many existing studies on bugs in various types of software, the characteristics of UAV software bugs have never been systematically studied. This impedes the development of tools for assuring the dependability of UAVs. To bridge this gap, we conducted the first large-scale empirical study on two well-known open-source autopilot software platforms for UAVs, namely PX4 and Ardupilot, to characterize bugs in UAVs. Through analyzing 569 bugs from these two projects, we observed eight types of UAV-specific bugs (i.e., limit, math, inconsistency, priority, parameter, hardware support, correction, and initialization) and learned their root causes. Based on the bug taxonomy, we summarized common bug patterns and repairing strategies. We further identified five challenges associated with detecting and fixing such UAV-specific bugs. Our study can help researchers and practitioners to better understand the threats to the dependability of UAV systems and facilitate the future development of UAV bug diagnosis tools.",2021,2026-02-25 17:23:16,2026-02-25 17:23:16,,20–31,,,,,,,ESEC/FSE 2021,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,Unmanned aerial vehicles; empirical study; software bugs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IYC76SKD,journalArticle,2024.0,"Shyalika, Chathurangi; Wickramarachchi, Ruwan; Sheth, Amit P.",A Comprehensive Survey on Rare Event Prediction,ACM Comput. Surv.,,0360-0300,10.1145/3699955,https://doi.org/10.1145/3699955,"Rare event prediction involves identifying and forecasting events with a low probability using machine learning (ML) and data analysis. Due to the imbalanced data distributions, where the frequency of common events vastly outweighs that of rare events, it requires using specialized methods within each step of the ML pipeline, that is, from data processing to algorithms to evaluation protocols. Predicting the occurrences of rare events is important for real-world applications, such as Industry 4.0, and is an active research area in statistical and ML. This article comprehensively reviews the current approaches for rare event prediction along four dimensions: rare event data, data processing, algorithmic approaches, and evaluation approaches. Specifically, we consider 73 datasets from different modalities (i.e., numerical, image, text, and audio), four major categories of data processing, five major algorithmic groupings, and two broader evaluation approaches. This article aims to identify gaps in the current literature and highlight the challenges of predicting rare events. It also suggests potential research directions, which can help guide practitioners and researchers.",2024-11-01 00:00:00,2026-02-25 17:23:16,2026-02-25 17:23:16,,,,3,57.0,,,,,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,anomaly prediction; Event-prediction; forecasting; rare-events; time-series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6K93LFET,book,2024.0,,ICMI '24 Companion: Companion Proceedings of the 26th International Conference on Multimodal Interaction,,979-8-4007-0463-5,,,,,2024,2026-02-25 17:23:16,2026-02-25 17:23:16,,,,,,,,,,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BZRFV28V,conferencePaper,2020.0,"Liu, Bohan; Zhang, He; Yang, Lanxin; Dong, Liming; Shen, Haifeng; Song, Kaiwen",An Experimental Evaluation of Imbalanced Learning and Time-Series Validation in the Context of CI/CD Prediction,Proceedings of the 24th International Conference on Evaluation and Assessment in Software Engineering,978-1-4503-7731-7,,10.1145/3383219.3383222,https://doi.org/10.1145/3383219.3383222,"Background: Machine Learning (ML) has been widely used as a powerful tool to support Software Engineering (SE). The fundamental assumptions of data characteristics required for specific ML methods have to be carefully considered prior to their applications in SE. Within the context of Continuous Integration (CI) and Continuous Deployment (CD) practices, there are two vital characteristics of data prone to be violated in SE research. First, the logs generated during CI/CD for training are imbalanced data, which is contrary to the principles of common balanced classifiers; second, these logs are also time-series data, which violates the assumption of cross-validation. Objective: We aim to systematically study the two data characteristics and further provide a comprehensive evaluation for predictive CI/CD with the data from real projects. Method: We conduct an experimental study that evaluates 67 CI/CD predictive models using both cross-validation and time-series-validation. Results: Our evaluation shows that cross-validation makes the evaluation of the models optimistic in most cases, there are a few counter-examples as well. The performance of the top 10 imbalanced models are better than the balanced models in the predictions of failed builds, even for balanced data. The degree of data imbalance has a negative impact on prediction performance. Conclusion: In research and practice, the assumptions of the various ML methods should be seriously considered for the validity of research. Even if it is used to compare the relative performance of models, cross-validation may not be applicable to the problems with time-series features. The research community need to revisit the evaluation results reported in some existing research.",2020,2026-02-25 17:23:16,2026-02-25 17:23:16,,21–30,,,,,,,EASE '20,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,imbalanced learning; continuous deployment; continuous integration; cross-validation; time-series-validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENDVMJ6,book,2025.0,,MICRO '25: Proceedings of the 58th IEEE/ACM International Symposium on Microarchitecture,,979-8-4007-1573-0,,,,,2025,2026-02-25 17:23:16,2026-02-25 17:23:16,,,,,,,,,,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TKNLGAN8,book,2023.0,,ICAICE '23: Proceedings of the 4th International Conference on Artificial Intelligence and Computer Engineering,,979-8-4007-0883-1,,,,,2023,2026-02-25 17:23:16,2026-02-25 17:23:16,,,,,,,,,,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3NYC42XH,book,2024.0,,ICITEE '24: Proceedings of the 7th International Conference on Information Technologies and Electrical Engineering,,979-8-4007-0708-7,,,,,2024,2026-02-25 17:23:16,2026-02-25 17:23:16,,,,,,,,,,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
